"","target","Tm1","Tm2","Tm3","Tm4","Tm5"
"2004-06-09 15:00:00",1076,1078,1183,1247,1224,1267
"2004-06-09 16:00:00",1052,1076,1078,1183,1247,1224
"2004-06-09 17:00:00",1287,1052,1076,1078,1183,1247
"2004-06-09 18:00:00",1460,1287,1052,1076,1078,1183
"2004-06-09 19:00:00",1357,1460,1287,1052,1076,1078
"2004-06-09 20:00:00",1234,1357,1460,1287,1052,1076
"2004-06-09 21:00:00",1151,1234,1357,1460,1287,1052
"2004-06-09 22:00:00",1065,1151,1234,1357,1460,1287
"2004-06-09 23:00:00",984,1065,1151,1234,1357,1460
"2004-06-10 00:00:00",938,984,1065,1151,1234,1357
"2004-06-10 01:00:00",878,938,984,1065,1151,1234
"2004-06-10 02:00:00",919,878,938,984,1065,1151
"2004-06-10 03:00:00",836,919,878,938,984,1065
"2004-06-10 04:00:00",814,836,919,878,938,984
"2004-06-10 05:00:00",872,814,836,919,878,938
"2004-06-10 06:00:00",949,872,814,836,919,878
"2004-06-10 07:00:00",1227,949,872,814,836,919
"2004-06-10 08:00:00",1360,1227,949,872,814,836
"2004-06-10 09:00:00",1318,1360,1227,949,872,814
"2004-06-10 10:00:00",1196,1318,1360,1227,949,872
"2004-06-10 11:00:00",1152,1196,1318,1360,1227,949
"2004-06-10 12:00:00",1220,1152,1196,1318,1360,1227
"2004-06-10 13:00:00",1182,1220,1152,1196,1318,1360
"2004-06-10 14:00:00",1167,1182,1220,1152,1196,1318
"2004-06-10 15:00:00",1142,1167,1182,1220,1152,1196
"2004-06-10 16:00:00",1157,1142,1167,1182,1220,1152
"2004-06-10 17:00:00",1274,1157,1142,1167,1182,1220
"2004-06-10 18:00:00",1372,1274,1157,1142,1167,1182
"2004-06-10 19:00:00",1373,1372,1274,1157,1142,1167
"2004-06-10 20:00:00",1290,1373,1372,1274,1157,1142
"2004-06-10 21:00:00",1056,1290,1373,1372,1274,1157
"2004-06-10 22:00:00",1116,1056,1290,1373,1372,1274
"2004-06-10 23:00:00",1106,1116,1056,1290,1373,1372
"2004-06-11 00:00:00",1018,1106,1116,1056,1290,1373
"2004-06-11 01:00:00",919,1018,1106,1116,1056,1290
"2004-06-11 02:00:00",807,919,1018,1106,1116,1056
"2004-06-11 03:00:00",787,807,919,1018,1106,1116
"2004-06-11 04:00:00",789,787,807,919,1018,1106
"2004-06-11 05:00:00",825,789,787,807,919,1018
"2004-06-11 06:00:00",912,825,789,787,807,919
"2004-06-11 07:00:00",1339,912,825,789,787,807
"2004-06-11 08:00:00",1355,1339,912,825,789,787
"2004-06-11 09:00:00",1250,1355,1339,912,825,789
"2004-06-11 10:00:00",1105,1250,1355,1339,912,825
"2004-06-11 11:00:00",1076,1105,1250,1355,1339,912
"2004-06-11 12:00:00",1096,1076,1105,1250,1355,1339
"2004-06-11 13:00:00",1093,1096,1076,1105,1250,1355
"2004-06-11 14:00:00",1027,1093,1096,1076,1105,1250
"2004-06-11 15:00:00",1026,1027,1093,1096,1076,1105
"2004-06-11 16:00:00",1015,1026,1027,1093,1096,1076
"2004-06-11 17:00:00",1028,1015,1026,1027,1093,1096
"2004-06-11 18:00:00",1074,1028,1015,1026,1027,1093
"2004-06-11 19:00:00",1124,1074,1028,1015,1026,1027
"2004-06-11 20:00:00",1111,1124,1074,1028,1015,1026
"2004-06-11 21:00:00",1062,1111,1124,1074,1028,1015
"2004-06-11 22:00:00",1072,1062,1111,1124,1074,1028
"2004-06-11 23:00:00",936,1072,1062,1111,1124,1074
"2004-06-12 00:00:00",988,936,1072,1062,1111,1124
"2004-06-12 01:00:00",924,988,936,1072,1062,1111
"2004-06-12 02:00:00",839,924,988,936,1072,1062
"2004-06-12 03:00:00",826,839,924,988,936,1072
"2004-06-12 04:00:00",853,826,839,924,988,936
"2004-06-12 05:00:00",918,853,826,839,924,988
"2004-06-12 06:00:00",890,918,853,826,839,924
"2004-06-12 07:00:00",865,890,918,853,826,839
"2004-06-12 08:00:00",1003,865,890,918,853,826
"2004-06-12 09:00:00",1123,1003,865,890,918,853
"2004-06-12 10:00:00",1146,1123,1003,865,890,918
"2004-06-12 11:00:00",1110,1146,1123,1003,865,890
"2004-06-12 12:00:00",1126,1110,1146,1123,1003,865
"2004-06-12 13:00:00",1067,1126,1110,1146,1123,1003
"2004-06-12 14:00:00",1008,1067,1126,1110,1146,1123
"2004-06-12 15:00:00",1062,1008,1067,1126,1110,1146
"2004-06-12 16:00:00",1082,1062,1008,1067,1126,1110
"2004-06-12 17:00:00",1042,1082,1062,1008,1067,1126
"2004-06-12 18:00:00",1022,1042,1082,1062,1008,1067
"2004-06-12 19:00:00",1024,1022,1042,1082,1062,1008
"2004-06-12 20:00:00",1048,1024,1022,1042,1082,1062
"2004-06-12 21:00:00",1153,1048,1024,1022,1042,1082
"2004-06-12 22:00:00",1195,1153,1048,1024,1022,1042
"2004-06-12 23:00:00",1245,1195,1153,1048,1024,1022
"2004-06-13 00:00:00",1086,1245,1195,1153,1048,1024
"2004-06-13 01:00:00",972,1086,1245,1195,1153,1048
"2004-06-13 02:00:00",880,972,1086,1245,1195,1153
"2004-06-13 03:00:00",906,880,972,1086,1245,1195
"2004-06-13 04:00:00",879,906,880,972,1086,1245
"2004-06-13 05:00:00",842,879,906,880,972,1086
"2004-06-13 06:00:00",797,842,879,906,880,972
"2004-06-13 07:00:00",796,797,842,879,906,880
"2004-06-13 08:00:00",767,796,797,842,879,906
"2004-06-13 09:00:00",784,767,796,797,842,879
"2004-06-13 10:00:00",811,784,767,796,797,842
"2004-06-13 11:00:00",838,811,784,767,796,797
"2004-06-13 12:00:00",821,838,811,784,767,796
"2004-06-13 13:00:00",793,821,838,811,784,767
"2004-06-13 14:00:00",794,793,821,838,811,784
"2004-06-13 15:00:00",821,794,793,821,838,811
"2004-06-13 16:00:00",849,821,794,793,821,838
"2004-06-13 17:00:00",852,849,821,794,793,821
"2004-06-13 18:00:00",847,852,849,821,794,793
"2004-06-13 19:00:00",849,847,852,849,821,794
"2004-06-13 20:00:00",865,849,847,852,849,821
"2004-06-13 21:00:00",848,865,849,847,852,849
"2004-06-13 22:00:00",807,848,865,849,847,852
"2004-06-13 23:00:00",814,807,848,865,849,847
"2004-06-14 00:00:00",785,814,807,848,865,849
"2004-06-14 01:00:00",748,785,814,807,848,865
"2004-06-14 02:00:00",716,748,785,814,807,848
"2004-06-14 03:00:00",708,716,748,785,814,807
"2004-06-14 04:00:00",724,708,716,748,785,814
"2004-06-14 05:00:00",748,724,708,716,748,785
"2004-06-14 06:00:00",888,748,724,708,716,748
"2004-06-14 07:00:00",973,888,748,724,708,716
"2004-06-14 08:00:00",993,973,888,748,724,708
"2004-06-14 09:00:00",929,993,973,888,748,724
"2004-06-14 10:00:00",962,929,993,973,888,748
"2004-06-14 11:00:00",906,962,929,993,973,888
"2004-06-14 12:00:00",915,906,962,929,993,973
"2004-06-14 13:00:00",928,915,906,962,929,993
"2004-06-14 14:00:00",855,928,915,906,962,929
"2004-06-14 15:00:00",920,855,928,915,906,962
"2004-06-14 16:00:00",917,920,855,928,915,906
"2004-06-14 17:00:00",1072,917,920,855,928,915
"2004-06-14 18:00:00",1000,1072,917,920,855,928
"2004-06-14 19:00:00",914,1000,1072,917,920,855
"2004-06-14 20:00:00",888,914,1000,1072,917,920
"2004-06-14 21:00:00",851,888,914,1000,1072,917
"2004-06-14 22:00:00",870,851,888,914,1000,1072
"2004-06-14 23:00:00",883,870,851,888,914,1000
"2004-06-15 00:00:00",886,883,870,851,888,914
"2004-06-15 01:00:00",792,886,883,870,851,888
"2004-06-15 02:00:00",754,792,886,883,870,851
"2004-06-15 03:00:00",732,754,792,886,883,870
"2004-06-15 04:00:00",770,732,754,792,886,883
"2004-06-15 05:00:00",797,770,732,754,792,886
"2004-06-15 06:00:00",915,797,770,732,754,792
"2004-06-15 07:00:00",1287,915,797,770,732,754
"2004-06-15 08:00:00",1195,1287,915,797,770,732
"2004-06-15 09:00:00",1003,1195,1287,915,797,770
"2004-06-15 10:00:00",1037,1003,1195,1287,915,797
"2004-06-15 11:00:00",1114,1037,1003,1195,1287,915
"2004-06-15 12:00:00",1085,1114,1037,1003,1195,1287
"2004-06-15 13:00:00",1024,1085,1114,1037,1003,1195
"2004-06-15 14:00:00",1017,1024,1085,1114,1037,1003
"2004-06-15 15:00:00",1053,1017,1024,1085,1114,1037
"2004-06-15 16:00:00",1065,1053,1017,1024,1085,1114
"2004-06-15 17:00:00",1136,1065,1053,1017,1024,1085
"2004-06-15 18:00:00",1100,1136,1065,1053,1017,1024
"2004-06-15 19:00:00",1143,1100,1136,1065,1053,1017
"2004-06-15 20:00:00",1083,1143,1100,1136,1065,1053
"2004-06-15 21:00:00",1009,1083,1143,1100,1136,1065
"2004-06-15 22:00:00",969,1009,1083,1143,1100,1136
"2004-06-15 23:00:00",1029,969,1009,1083,1143,1100
"2004-06-16 00:00:00",1064,1029,969,1009,1083,1143
"2004-06-16 01:00:00",986,1064,1029,969,1009,1083
"2004-06-16 02:00:00",872,986,1064,1029,969,1009
"2004-06-16 03:00:00",840,872,986,1064,1029,969
"2004-06-16 04:00:00",812,840,872,986,1064,1029
"2004-06-16 05:00:00",810,812,840,872,986,1064
"2004-06-16 06:00:00",936,810,812,840,872,986
"2004-06-16 07:00:00",1244,936,810,812,840,872
"2004-06-16 08:00:00",1440,1244,936,810,812,840
"2004-06-16 09:00:00",1180,1440,1244,936,810,812
"2004-06-16 10:00:00",1126,1180,1440,1244,936,810
"2004-06-16 11:00:00",1005,1126,1180,1440,1244,936
"2004-06-16 12:00:00",1032,1005,1126,1180,1440,1244
"2004-06-16 13:00:00",1087,1032,1005,1126,1180,1440
"2004-06-16 14:00:00",1090,1087,1032,1005,1126,1180
"2004-06-16 15:00:00",1072,1090,1087,1032,1005,1126
"2004-06-16 16:00:00",1101,1072,1090,1087,1032,1005
"2004-06-16 17:00:00",1111,1101,1072,1090,1087,1032
"2004-06-16 18:00:00",1048,1111,1101,1072,1090,1087
"2004-06-16 19:00:00",1197,1048,1111,1101,1072,1090
"2004-06-16 20:00:00",1173,1197,1048,1111,1101,1072
"2004-06-16 21:00:00",1075,1173,1197,1048,1111,1101
"2004-06-16 22:00:00",1067,1075,1173,1197,1048,1111
"2004-06-16 23:00:00",1060,1067,1075,1173,1197,1048
"2004-06-17 00:00:00",1081,1060,1067,1075,1173,1197
"2004-06-17 01:00:00",1017,1081,1060,1067,1075,1173
"2004-06-17 02:00:00",836,1017,1081,1060,1067,1075
"2004-06-17 03:00:00",831,836,1017,1081,1060,1067
"2004-06-17 04:00:00",804,831,836,1017,1081,1060
"2004-06-17 05:00:00",798,804,831,836,1017,1081
"2004-06-17 06:00:00",966,798,804,831,836,1017
"2004-06-17 07:00:00",1277,966,798,804,831,836
"2004-06-17 08:00:00",1335,1277,966,798,804,831
"2004-06-17 09:00:00",1297,1335,1277,966,798,804
"2004-06-17 10:00:00",1041,1297,1335,1277,966,798
"2004-06-17 11:00:00",1027,1041,1297,1335,1277,966
"2004-06-17 12:00:00",1037,1027,1041,1297,1335,1277
"2004-06-17 13:00:00",1014,1037,1027,1041,1297,1335
"2004-06-17 14:00:00",1007,1014,1037,1027,1041,1297
"2004-06-17 15:00:00",998,1007,1014,1037,1027,1041
"2004-06-17 16:00:00",1014,998,1007,1014,1037,1027
"2004-06-17 17:00:00",1157,1014,998,1007,1014,1037
"2004-06-17 18:00:00",1225,1157,1014,998,1007,1014
"2004-06-17 19:00:00",1131,1225,1157,1014,998,1007
"2004-06-17 20:00:00",1111,1131,1225,1157,1014,998
"2004-06-17 21:00:00",976,1111,1131,1225,1157,1014
"2004-06-17 22:00:00",1016,976,1111,1131,1225,1157
"2004-06-17 23:00:00",1177,1016,976,1111,1131,1225
"2004-06-18 00:00:00",1013,1177,1016,976,1111,1131
"2004-06-18 01:00:00",886,1013,1177,1016,976,1111
"2004-06-18 02:00:00",791,886,1013,1177,1016,976
"2004-06-18 03:00:00",762,791,886,1013,1177,1016
"2004-06-18 04:00:00",740,762,791,886,1013,1177
"2004-06-18 05:00:00",775,740,762,791,886,1013
"2004-06-18 06:00:00",872,775,740,762,791,886
"2004-06-18 07:00:00",1123,872,775,740,762,791
"2004-06-18 08:00:00",1306,1123,872,775,740,762
"2004-06-18 09:00:00",1237,1306,1123,872,775,740
"2004-06-18 10:00:00",1143,1237,1306,1123,872,775
"2004-06-18 11:00:00",1170,1143,1237,1306,1123,872
"2004-06-18 12:00:00",1116,1170,1143,1237,1306,1123
"2004-06-18 13:00:00",1054,1116,1170,1143,1237,1306
"2004-06-18 14:00:00",1083,1054,1116,1170,1143,1237
"2004-06-18 15:00:00",1078,1083,1054,1116,1170,1143
"2004-06-18 16:00:00",1104,1078,1083,1054,1116,1170
"2004-06-18 17:00:00",1170,1104,1078,1083,1054,1116
"2004-06-18 18:00:00",1091,1170,1104,1078,1083,1054
"2004-06-18 19:00:00",1216,1091,1170,1104,1078,1083
"2004-06-18 20:00:00",1125,1216,1091,1170,1104,1078
"2004-06-18 21:00:00",971,1125,1216,1091,1170,1104
"2004-06-18 22:00:00",1062,971,1125,1216,1091,1170
"2004-06-18 23:00:00",1140,1062,971,1125,1216,1091
"2004-06-19 00:00:00",1038,1140,1062,971,1125,1216
"2004-06-19 01:00:00",935,1038,1140,1062,971,1125
"2004-06-19 02:00:00",861,935,1038,1140,1062,971
"2004-06-19 03:00:00",839,861,935,1038,1140,1062
"2004-06-19 04:00:00",850,839,861,935,1038,1140
"2004-06-19 05:00:00",817,850,839,861,935,1038
"2004-06-19 06:00:00",825,817,850,839,861,935
"2004-06-19 07:00:00",921,825,817,850,839,861
"2004-06-19 08:00:00",1031,921,825,817,850,839
"2004-06-19 09:00:00",1092,1031,921,825,817,850
"2004-06-19 10:00:00",1095,1092,1031,921,825,817
"2004-06-19 11:00:00",1097,1095,1092,1031,921,825
"2004-06-19 12:00:00",1101,1097,1095,1092,1031,921
"2004-06-19 13:00:00",1060,1101,1097,1095,1092,1031
"2004-06-19 14:00:00",1079.69452813551,1060,1101,1097,1095,1092
"2004-06-19 15:00:00",916.921840135738,1079.69452813551,1060,1101,1097,1095
"2004-06-19 16:00:00",341.919550295346,916.921840135738,1079.69452813551,1060,1101,1097
"2004-06-19 17:00:00",-89.3439676418045,341.919550295346,916.921840135738,1079.69452813551,1060,1101
"2004-06-19 18:00:00",-103.685309972608,-89.3439676418045,341.919550295346,916.921840135738,1079.69452813551,1060
"2004-06-19 19:00:00",-108.396407593974,-103.685309972608,-89.3439676418045,341.919550295346,916.921840135738,1079.69452813551
"2004-06-19 20:00:00",-2.1972628491692,-108.396407593974,-103.685309972608,-89.3439676418045,341.919550295346,916.921840135738
"2004-06-19 21:00:00",11.5420379265333,-2.1972628491692,-108.396407593974,-103.685309972608,-89.3439676418045,341.919550295346
"2004-06-19 22:00:00",10.6599363158427,11.5420379265333,-2.1972628491692,-108.396407593974,-103.685309972608,-89.3439676418045
"2004-06-19 23:00:00",-1.11725101704564,10.6599363158427,11.5420379265333,-2.1972628491692,-108.396407593974,-103.685309972608
"2004-06-20 00:00:00",11.0485391777616,-1.11725101704564,10.6599363158427,11.5420379265333,-2.1972628491692,-108.396407593974
"2004-06-20 01:00:00",-4.53513390777897,11.0485391777616,-1.11725101704564,10.6599363158427,11.5420379265333,-2.1972628491692
"2004-06-20 02:00:00",-12.1757952861772,-4.53513390777897,11.0485391777616,-1.11725101704564,10.6599363158427,11.5420379265333
"2004-06-20 03:00:00",24.2283552511321,-12.1757952861772,-4.53513390777897,11.0485391777616,-1.11725101704564,10.6599363158427
"2004-06-20 04:00:00",8.33087791217516,24.2283552511321,-12.1757952861772,-4.53513390777897,11.0485391777616,-1.11725101704564
"2004-06-20 05:00:00",-26.9033151776631,8.33087791217516,24.2283552511321,-12.1757952861772,-4.53513390777897,11.0485391777616
"2004-06-20 06:00:00",3.08166477100952,-26.9033151776631,8.33087791217516,24.2283552511321,-12.1757952861772,-4.53513390777897
"2004-06-20 07:00:00",-26.4741979634449,3.08166477100952,-26.9033151776631,8.33087791217516,24.2283552511321,-12.1757952861772
"2004-06-20 08:00:00",-0.275275280425668,-26.4741979634449,3.08166477100952,-26.9033151776631,8.33087791217516,24.2283552511321
"2004-06-20 09:00:00",-20.3748742133596,-0.275275280425668,-26.4741979634449,3.08166477100952,-26.9033151776631,8.33087791217516
"2004-06-20 10:00:00",-1.84438642362453,-20.3748742133596,-0.275275280425668,-26.4741979634449,3.08166477100952,-26.9033151776631
"2004-06-20 11:00:00",13.7187651794178,-1.84438642362453,-20.3748742133596,-0.275275280425668,-26.4741979634449,3.08166477100952
"2004-06-20 12:00:00",-10.346770086067,13.7187651794178,-1.84438642362453,-20.3748742133596,-0.275275280425668,-26.4741979634449
"2004-06-20 13:00:00",-4.79873415041848,-10.346770086067,13.7187651794178,-1.84438642362453,-20.3748742133596,-0.275275280425668
"2004-06-20 14:00:00",13.8847497936594,-4.79873415041848,-10.346770086067,13.7187651794178,-1.84438642362453,-20.3748742133596
"2004-06-20 15:00:00",7.88299613068605,13.8847497936594,-4.79873415041848,-10.346770086067,13.7187651794178,-1.84438642362453
"2004-06-20 16:00:00",-3.30774000193025,7.88299613068605,13.8847497936594,-4.79873415041848,-10.346770086067,13.7187651794178
"2004-06-20 17:00:00",-17.6469513485614,-3.30774000193025,7.88299613068605,13.8847497936594,-4.79873415041848,-10.346770086067
"2004-06-20 18:00:00",-7.0176815438591,-17.6469513485614,-3.30774000193025,7.88299613068605,13.8847497936594,-4.79873415041848
"2004-06-20 19:00:00",7.51935703311185,-7.0176815438591,-17.6469513485614,-3.30774000193025,7.88299613068605,13.8847497936594
"2004-06-20 20:00:00",-1.31623282145972,7.51935703311185,-7.0176815438591,-17.6469513485614,-3.30774000193025,7.88299613068605
"2004-06-20 21:00:00",29.0216725486745,-1.31623282145972,7.51935703311185,-7.0176815438591,-17.6469513485614,-3.30774000193025
"2004-06-20 22:00:00",5.22853007166936,29.0216725486745,-1.31623282145972,7.51935703311185,-7.0176815438591,-17.6469513485614
"2004-06-20 23:00:00",-6.28603199353757,5.22853007166936,29.0216725486745,-1.31623282145972,7.51935703311185,-7.0176815438591
"2004-06-21 00:00:00",-14.7410855597824,-6.28603199353757,5.22853007166936,29.0216725486745,-1.31623282145972,7.51935703311185
"2004-06-21 01:00:00",-17.7966840314765,-14.7410855597824,-6.28603199353757,5.22853007166936,29.0216725486745,-1.31623282145972
"2004-06-21 02:00:00",32.542170030055,-17.7966840314765,-14.7410855597824,-6.28603199353757,5.22853007166936,29.0216725486745
"2004-06-21 03:00:00",6.41340445361318,32.542170030055,-17.7966840314765,-14.7410855597824,-6.28603199353757,5.22853007166936
"2004-06-21 04:00:00",732,6.41340445361318,32.542170030055,-17.7966840314765,-14.7410855597824,-6.28603199353757
"2004-06-21 05:00:00",809,732,6.41340445361318,32.542170030055,-17.7966840314765,-14.7410855597824
"2004-06-21 06:00:00",934,809,732,6.41340445361318,32.542170030055,-17.7966840314765
"2004-06-21 07:00:00",1132,934,809,732,6.41340445361318,32.542170030055
"2004-06-21 08:00:00",1221,1132,934,809,732,6.41340445361318
"2004-06-21 09:00:00",1024,1221,1132,934,809,732
"2004-06-21 10:00:00",938,1024,1221,1132,934,809
"2004-06-21 11:00:00",869,938,1024,1221,1132,934
"2004-06-21 12:00:00",846,869,938,1024,1221,1132
"2004-06-21 13:00:00",838,846,869,938,1024,1221
"2004-06-21 14:00:00",875,838,846,869,938,1024
"2004-06-21 15:00:00",907,875,838,846,869,938
"2004-06-21 16:00:00",889,907,875,838,846,869
"2004-06-21 17:00:00",969,889,907,875,838,846
"2004-06-21 18:00:00",1051,969,889,907,875,838
"2004-06-21 19:00:00",1043,1051,969,889,907,875
"2004-06-21 20:00:00",1043,1043,1051,969,889,907
"2004-06-21 21:00:00",1007,1043,1043,1051,969,889
"2004-06-21 22:00:00",966,1007,1043,1043,1051,969
"2004-06-21 23:00:00",920,966,1007,1043,1043,1051
"2004-06-22 00:00:00",889,920,966,1007,1043,1043
"2004-06-22 01:00:00",825,889,920,966,1007,1043
"2004-06-22 02:00:00",758,825,889,920,966,1007
"2004-06-22 03:00:00",735,758,825,889,920,966
"2004-06-22 04:00:00",719,735,758,825,889,920
"2004-06-22 05:00:00",757,719,735,758,825,889
"2004-06-22 06:00:00",890,757,719,735,758,825
"2004-06-22 07:00:00",1181,890,757,719,735,758
"2004-06-22 08:00:00",1332,1181,890,757,719,735
"2004-06-22 09:00:00",1128,1332,1181,890,757,719
"2004-06-22 10:00:00",1128,1128,1332,1181,890,757
"2004-06-22 11:00:00",1064,1128,1128,1332,1181,890
"2004-06-22 12:00:00",1139,1064,1128,1128,1332,1181
"2004-06-22 13:00:00",1121,1139,1064,1128,1128,1332
"2004-06-22 14:00:00",1032,1121,1139,1064,1128,1128
"2004-06-22 15:00:00",1040,1032,1121,1139,1064,1128
"2004-06-22 16:00:00",1076,1040,1032,1121,1139,1064
"2004-06-22 17:00:00",1177,1076,1040,1032,1121,1139
"2004-06-22 18:00:00",1196,1177,1076,1040,1032,1121
"2004-06-22 19:00:00",1204,1196,1177,1076,1040,1032
"2004-06-22 20:00:00",1166,1204,1196,1177,1076,1040
"2004-06-22 21:00:00",959,1166,1204,1196,1177,1076
"2004-06-22 22:00:00",1004,959,1166,1204,1196,1177
"2004-06-22 23:00:00",1050,1004,959,1166,1204,1196
"2004-06-23 00:00:00",965,1050,1004,959,1166,1204
"2004-06-23 01:00:00",849,965,1050,1004,959,1166
"2004-06-23 02:00:00",809,849,965,1050,1004,959
"2004-06-23 03:00:00",777,809,849,965,1050,1004
"2004-06-23 04:00:00",768,777,809,849,965,1050
"2004-06-23 05:00:00",768,768,777,809,849,965
"2004-06-23 06:00:00",917,768,768,777,809,849
"2004-06-23 07:00:00",1252,917,768,768,777,809
"2004-06-23 08:00:00",1224,1252,917,768,768,777
"2004-06-23 09:00:00",1277,1224,1252,917,768,768
"2004-06-23 10:00:00",1149,1277,1224,1252,917,768
"2004-06-23 11:00:00",1091,1149,1277,1224,1252,917
"2004-06-23 12:00:00",1053,1091,1149,1277,1224,1252
"2004-06-23 13:00:00",1023,1053,1091,1149,1277,1224
"2004-06-23 14:00:00",1085,1023,1053,1091,1149,1277
"2004-06-23 15:00:00",1116,1085,1023,1053,1091,1149
"2004-06-23 16:00:00",1111,1116,1085,1023,1053,1091
"2004-06-23 17:00:00",1210,1111,1116,1085,1023,1053
"2004-06-23 18:00:00",1250,1210,1111,1116,1085,1023
"2004-06-23 19:00:00",1297,1250,1210,1111,1116,1085
"2004-06-23 20:00:00",1313,1297,1250,1210,1111,1116
"2004-06-23 21:00:00",1146,1313,1297,1250,1210,1111
"2004-06-23 22:00:00",1199,1146,1313,1297,1250,1210
"2004-06-23 23:00:00",1274,1199,1146,1313,1297,1250
"2004-06-24 00:00:00",1243,1274,1199,1146,1313,1297
"2004-06-24 01:00:00",1054,1243,1274,1199,1146,1313
"2004-06-24 02:00:00",962,1054,1243,1274,1199,1146
"2004-06-24 03:00:00",915,962,1054,1243,1274,1199
"2004-06-24 04:00:00",871,915,962,1054,1243,1274
"2004-06-24 05:00:00",877,871,915,962,1054,1243
"2004-06-24 06:00:00",893,877,871,915,962,1054
